Y,M,D,SR_MJ
2009,8,1,22.40710657
2009,8,2,20.56301694
2009,8,3,20.92738894
2009,8,4,18.60971235
2009,8,5,19.18768174
2009,8,6,7.016174704
2009,8,7,5.016477928
2009,8,8,16.19409669
2009,8,9,20.48215277
2009,8,10,20.74246451
2009,8,11,20.78305768
2009,8,12,19.60939966
2009,8,13,17.14191494
2009,8,14,19.66706773
2009,8,15,21.00245409
2009,8,16,20.84040358
2009,8,17,20.47087689
2009,8,18,19.19766895
2009,8,19,20.12551279
2009,8,20,19.60972182
2009,8,21,19.53369018
2009,8,22,19.45733636
2009,8,23,8.296148168
2009,8,24,19.14225606
2009,8,25,17.8874117
2009,8,26,19.40031262
2009,8,27,19.11326094
2009,8,28,14.21501866
2009,8,29,16.38610882
2009,8,30,17.62420044
2009,8,31,18.11067412
2009,9,1,17.66414927
2009,9,2,17.2914009
2009,9,3,17.1312834
2009,9,4,14.75336139
2009,9,5,13.24335998
2009,9,6,15.34679485
2009,9,7,17.40029368
2009,9,8,17.73277106
2009,9,9,17.09648926
2009,9,10,16.97084374
2009,9,11,17.02206845
2009,9,12,16.833278
2009,9,13,16.35195901
2009,9,14,13.61353101
2009,9,15,15.23468038
2009,9,16,15.79074235
2009,9,17,15.14866153
2009,9,18,15.49853598
2009,9,19,13.60161079
2009,9,20,16.00240673
2009,9,21,15.83069118
2009,9,22,14.86773103
2009,9,23,15.07456289
2009,9,24,14.78203434
2009,9,25,14.02010702
2009,9,26,14.50690287
2009,9,27,14.64704595
2009,9,28,11.57710708
2009,9,29,6.34832044
2009,9,30,10.50203246
2009,10,1,13.7565736
2009,10,2,13.38382522
2009,10,3,4.142436144
2009,10,4,1.798986112
2009,10,5,5.425631288
2009,10,6,12.5877481
2009,10,7,12.82260857
2009,10,8,12.53459038
2009,10,9,10.58386314
2009,10,10,4.875690512
2009,10,11,10.35319085
2009,10,12,8.25716584
2009,10,13,4.101842976
2009,10,14,4.428843496
2009,10,15,9.705633168
2009,10,16,11.52201635
2009,10,17,9.803250072
2009,10,18,8.347695048
2009,10,19,8.651499472
2009,10,20,10.79101716
2009,10,21,4.655971936
2009,10,22,10.53070542
2009,10,23,8.256199336
2009,10,24,10.73818161
2009,10,25,10.64990758
2009,10,26,4.915961512
2009,10,27,6.290974536
2009,10,28,10.00363857
2009,10,29,3.66143932
2009,10,30,4.474591352
2009,10,31,4.113763192
2009,11,1,8.47946176
2009,11,2,8.62282652
2009,11,3,7.61766236
2009,11,4,9.175666808
2009,11,5,4.881489536
2009,11,6,1.896603016
2009,11,7,8.376368
2009,11,8,8.668574376
2009,11,9,7.041948144
2009,11,10,8.061287696
2009,11,11,2.188487224
2009,11,12,6.714947624
2009,11,13,6.663400744
2009,11,14,7.647301816
2009,11,15,7.856711016
2009,11,16,7.242014472
2009,11,17,6.35959632
2009,11,18,5.729435712
2009,11,19,7.368304328
2009,11,20,3.563822416
2009,11,21,5.712360808
2009,11,22,3.254218968
2009,11,23,7.093172856
2009,11,24,6.29677356
2009,11,25,6.844136992
2009,11,26,5.67498932
2009,11,27,1.524176808
2009,11,28,6.995555952
2009,11,29,6.55450796
2009,11,30,6.634727792
2009,12,1,5.397280504
2009,12,2,6.64632584
2009,12,3,6.646003672
2009,12,4,6.4514142
2009,12,5,6.485564008
2009,12,6,5.225242792
2009,12,7,1.123077648
2009,12,8,3.165944936
2009,12,9,5.27389016
2009,12,10,6.250703536
2009,12,11,5.448827384
2009,12,12,1.014184864
2009,12,13,1.764514136
2009,12,14,4.79547068
2009,12,15,0.716179464
2009,12,16,1.443956976
2009,12,17,4.188184
2009,12,18,3.533538624
2009,12,19,2.211038984
2009,12,20,2.643710608
2009,12,21,2.245833128
2009,12,22,1.455232856
2009,12,23,6.141810752
2009,12,24,5.929824208
2009,12,25,5.941422256
2009,12,26,5.964296184
2009,12,27,3.638565392
2009,12,28,4.84701756
2009,12,29,5.064803128
2009,12,30,4.13663712
2009,12,31,2.927862784
2010,1,1,1.730364328
2010,1,2,4.955910344
2010,1,3,5.54612212
2010,1,4,2.524830616
2010,1,5,1.64144596
2010,1,6,1.438157952
2010,1,7,6.284531176
2010,1,8,5.225242792
2010,1,9,2.257431176
2010,1,10,5.50585112
2010,1,11,3.98199648
2010,1,12,1.21457336
2010,1,13,1.609873496
2010,1,14,6.868299592
2010,1,15,5.456237248
2010,1,16,1.81058416
2010,1,17,3.47780356
2010,1,18,6.285175512
2010,1,19,7.024228904
2010,1,20,6.86378924
2010,1,21,7.196588784
2010,1,22,1.793187088
2010,1,23,1.999696776
2010,1,24,7.333832352
2010,1,25,3.936248624
2010,1,26,2.88179276
2010,1,27,3.030956544
2010,1,28,6.886663168
2010,1,29,5.414677576
2010,1,30,2.796096072
2010,1,31,2.297380008
2010,2,1,5.482977192
2010,2,2,5.884076352
2010,2,3,5.139223936
2010,2,4,6.004567184
2010,2,5,5.775183568
2010,2,6,7.32287864
2010,2,7,6.033240136
2010,2,8,6.898261216
2010,2,9,4.933036416
2010,2,10,6.953029776
2010,2,11,3.887279088
2010,2,12,5.95849716
2010,2,13,3.781285816
2010,2,14,7.31643528
2010,2,15,3.036755568
2010,2,16,3.809958768
2010,2,17,3.586696344
2010,2,18,5.66049176
2010,2,19,7.643757968
2010,2,20,9.814525952
2010,2,21,9.717231216
2010,2,22,11.75139997
2010,2,23,10.73689294
2010,2,24,4.43464252
2010,2,25,9.88894676
2010,2,26,6.886985336
2010,2,27,4.222655976
2010,2,28,9.768778096
2010,3,1,12.75946364
2010,3,2,8.852210136
2010,3,3,12.23239679
2010,3,4,3.214270136
2010,3,5,13.19535694
2010,3,6,11.84289568
2010,3,7,14.2891173
2010,3,8,6.044516016
2010,3,9,14.07745293
2010,3,10,14.35226223
2010,3,11,12.31293879
2010,3,12,7.167593664
2010,3,13,9.522319576
2010,3,14,15.18442218
2010,3,15,15.28493859
2010,3,16,13.37254934
2010,3,17,14.64479078
2010,3,18,15.80169606
2010,3,19,16.16864542
2010,3,20,14.96534794
2010,3,21,8.193054408
2010,3,22,11.58516128
2010,3,23,16.37483294
2010,3,24,13.84839148
2010,3,25,6.926934168
2010,3,26,9.402150912
2010,3,27,17.15415733
2010,3,28,8.657298496
2010,3,29,2.893390808
2010,3,30,5.580594096
2010,3,31,12.5877481
2010,4,1,7.8608992
2010,4,2,5.694963736
2010,4,3,12.36996253
2010,4,4,14.9083242
2010,4,5,8.215928336
2010,4,6,14.48982797
2010,4,7,18.71280611
2010,4,8,10.07805938
2010,4,9,19.47473343
2010,4,10,13.19503478
2010,4,11,8.021338864
2010,4,12,6.707215592
2010,4,13,12.11996016
2010,4,14,17.14255928
2010,4,15,17.6870232
2010,4,16,15.77302311
2010,4,17,17.88773386
2010,4,18,20.10908222
2010,4,19,20.32396828
2010,4,20,14.86354285
2010,4,21,8.151816904
2010,4,22,8.611228472
2010,4,23,18.51499496
2010,4,24,19.39129192
2010,4,25,20.72957779
2010,4,26,18.52884818
2010,4,27,2.847642952
2010,4,28,10.47368168
2010,4,29,10.34739182
2010,4,30,8.82901404
2010,5,1,14.06037802
2010,5,2,20.47699808
2010,5,3,8.353494072
2010,5,4,22.32785324
2010,5,5,14.48274027
2010,5,6,17.87742449
2010,5,7,22.4138721
2010,5,8,15.71599938
2010,5,9,22.38519914
2010,5,10,6.772293528
2010,5,11,15.79042018
2010,5,12,19.76114078
2010,5,13,23.21027139
2010,5,14,23.2444212
2010,5,15,22.78049928
2010,5,16,19.44606048
2010,5,17,17.28560187
2010,5,18,6.027441112
2010,5,19,21.15355088
2010,5,20,21.28982794
2010,5,21,15.02945937
2010,5,22,3.254218968
2010,5,23,19.27982179
2010,5,24,21.56560375
2010,5,25,21.49150511
2010,5,26,7.637314608
2010,5,27,14.95246122
2010,5,28,13.04200498
2010,5,29,15.96793475
2010,5,30,19.73246783
2010,5,31,8.823215016
2010,6,1,16.26626232
2010,6,2,8.27327424
2010,6,3,18.26531476
2010,6,4,6.44013832
2010,6,5,17.06813847
2010,6,6,6.342521416
2010,6,7,22.07011884
2010,6,8,19.78981374
2010,6,9,11.80262468
2010,6,10,14.93667498
2010,6,11,21.38841135
2010,6,12,24.02954462
2010,6,13,24.17806406
2010,6,14,23.65131938
2010,6,15,24.42484475
2010,6,16,19.22215372
2010,6,17,22.4138721
2010,6,18,22.72959674
2010,6,19,21.6165063
2010,6,20,17.33747092
2010,6,21,23.04950956
2010,6,22,23.61137055
2010,6,23,22.16193672
2010,6,24,15.50401283
2010,6,25,11.51718383
2010,6,26,23.68482486
2010,6,27,23.75441314
2010,6,28,23.20125069
2010,6,29,14.09227266
2010,6,30,22.61426059
2010,7,1,23.32464103
2010,7,2,23.27341632
2010,7,3,22.25343243
2010,7,4,23.06110761
2010,7,5,23.30208927
2010,7,6,23.31336515
2010,7,7,23.38198694
2010,7,8,23.40518303
2010,7,9,21.62907085
2010,7,10,20.82655036
2010,7,11,22.70027945
2010,7,12,23.17032256
2010,7,13,23.61684741
2010,7,14,23.80628219
2010,7,15,23.88650202
2010,7,16,23.21574825
2010,7,17,23.27889318
2010,7,18,23.37651008
2010,7,19,24.12651718
2010,7,20,24.00022733
2010,7,21,23.17128906
2010,7,22,23.09171357
2010,7,23,23.36684504
2010,7,24,23.31497599
2010,7,25,20.27918693
2010,7,26,9.477216056
2010,7,27,22.45897562
2010,7,28,16.26368498
2010,7,29,20.457668
2010,7,30,20.4164305
2010,7,31,21.18222383
2010,8,1,22.68223804
2010,8,2,22.65356509
2010,8,3,22.12553174
2010,8,4,22.04950009
2010,8,5,21.81947214
2010,8,6,15.12031074
2010,8,7,21.0949163
2010,8,8,18.43896331
2010,8,9,16.8503529
2010,8,10,14.8670867
2010,8,11,7.080608304
2010,8,12,21.18061299
2010,8,13,21.0546453
2010,8,14,21.06141083
2010,8,15,20.78434635
2010,8,16,20.89323914
2010,8,17,20.65934517
2010,8,18,18.30558576
2010,8,19,20.26211202
2010,8,20,20.22087452
2010,8,21,18.61132319
2010,8,22,18.23084278
2010,8,23,20.4093428
2010,8,24,20.3780925
2010,8,25,20.1748045
2010,8,26,16.20150655
2010,8,27,19.55366459
2010,8,28,15.46535267
2010,8,29,10.62284546
2010,8,30,14.55555024
2010,8,31,17.79462731
2010,9,1,15.53912914
2010,9,2,18.42736526
2010,9,3,18.21924474
2010,9,4,17.45538441
2010,9,5,18.39772581
2010,9,6,18.24856202
2010,9,7,16.95441317
2010,9,8,5.92950204
2010,9,9,9.610593608
2010,9,10,17.4544179
2010,9,11,17.40931438
2010,9,12,17.115175
2010,9,13,15.95408153
2010,9,14,14.78557819
2010,9,15,16.33971662
2010,9,16,15.30910119
2010,9,17,14.59678774
2010,9,18,14.05490117
2010,9,19,11.95178846
2010,9,20,15.36193674
2010,9,21,15.71181119
2010,9,22,13.52718998
2010,9,23,15.30330217
2010,9,24,14.83261472
2010,9,25,14.99498739
2010,9,26,14.05393466
2010,9,27,14.47049789
2010,9,28,14.52107826
2010,9,29,14.13093282
2010,9,30,13.90348221
2010,10,1,13.48917416
2010,10,2,13.41217601
2010,10,3,9.89700096
2010,10,4,7.131510848
2010,10,5,6.199800992
2010,10,6,6.82673992
2010,10,7,11.60578003
2010,10,8,4.347334992
2010,10,9,6.884407992
2010,10,10,12.0661581
2010,10,11,12.53684555
2010,10,12,11.61770025
2010,10,13,12.35385413
2010,10,14,12.11126162
2010,10,15,9.27682756
2010,10,16,8.132486824
2010,10,17,9.426313512
2010,10,18,11.45564974
2010,10,19,11.28973322
2010,10,20,10.96788739
2010,10,21,10.56421089
2010,10,22,10.40989242
2010,10,23,4.422722304
2010,10,24,1.121466808
2010,10,25,3.772909448
2010,10,26,6.511337448
2010,10,27,10.16633341
2010,10,28,9.311299536
2010,10,29,7.517145944
2010,10,30,5.187871304
2010,10,31,5.134069248
2010,11,1,8.278428928
2010,11,2,9.14473868
2010,11,3,8.851243632
2010,11,4,8.63893492
2010,11,5,6.66565592
2010,11,6,4.767764232
2010,11,7,0.879840808
2010,11,8,8.673084728
2010,11,9,8.506201704
2010,11,10,2.29061448
2010,11,11,7.550329248
2010,11,12,6.188525112
2010,11,13,3.859250472
2010,11,14,1.15013976
2010,11,15,4.629876328
2010,11,16,5.245217208
2010,11,17,3.301255496
2010,11,18,1.155938784
2010,11,19,2.049632816
2010,11,20,2.125020128
2010,11,21,1.714900264
2010,11,22,2.415615664
2010,11,23,1.742606712
2010,11,24,3.623423496
2010,11,25,6.326413016
2010,11,26,5.360231184
2010,11,27,1.990031736
2010,11,28,6.66565592
2010,11,29,6.873132112
2010,11,30,2.553503568
2010,12,1,1.903690712
2010,12,2,2.018704688
2010,12,3,2.519031592
2010,12,4,2.277405592
2010,12,5,5.440773184
2010,12,6,2.645643616
2010,12,7,2.806727616
2010,12,8,1.570246832
2010,12,9,4.0029374
2010,12,10,3.480380904
2010,12,11,2.0699294
2010,12,12,4.802236208
2010,12,13,3.289657448
2010,12,14,0.989377928
2010,12,15,5.71687116
2010,12,16,6.142455088
2010,12,17,4.462993304
2010,12,18,2.461685688
2010,12,19,1.29994788
2010,12,20,2.675283072
2010,12,21,5.900184752
2010,12,22,4.238764376
2010,12,23,5.07253516
2010,12,24,5.653726232
2010,12,25,2.910143544
2010,12,26,3.6807694
2010,12,27,5.61699908
2010,12,28,1.060577056
2010,12,29,4.135348448
2010,12,30,5.19334816
2010,12,31,6.320613992
2011,1,1,6.424352088
2011,1,2,4.520661376
2011,1,3,6.320613992
2011,1,4,4.877301352
2011,1,5,4.601203376
2011,1,6,4.549334328
2011,1,7,6.194324136
2011,1,8,5.544189112
2011,1,9,5.941100088
2011,1,10,3.094101472
2011,1,11,5.038385352
2011,1,12,1.932363664
2011,1,13,0.903036904
2011,1,14,2.749059544
2011,1,15,4.261638304
2011,1,16,0.764826832
2011,1,17,5.733946064
2011,1,18,2.996484568
2011,1,19,6.499095064
2011,1,20,5.206879216
2011,1,21,1.790287576
2011,1,22,5.736523408
2011,1,23,6.435627968
2011,1,24,2.749059544
2011,1,25,3.583152496
2011,1,26,3.134372472
2011,1,27,7.200776968
2011,1,28,7.402454136
2011,1,29,7.6434358
2011,1,30,2.478760592
2011,1,31,8.454332656
2011,2,1,9.02392568
2011,2,2,8.983976848
2011,2,3,8.1266878
2011,2,4,3.577353472
2011,2,5,8.78229968
2011,2,6,3.767110424
2011,2,7,6.368294856
2011,2,8,9.149249032
2011,2,9,9.71980856
2011,2,10,10.03037851
2011,2,11,9.265873848
2011,2,12,9.173411632
2011,2,13,6.510370944
2011,2,14,4.071881352
2011,2,15,7.990088568
2011,2,16,3.41175912
2011,2,17,8.515544576
2011,2,18,6.90728192
2011,2,19,3.887923424
2011,2,20,4.4056474
2011,2,21,6.688852016
2011,2,22,6.056436232
2011,2,23,5.549988136
2011,2,24,4.566409232
2011,2,25,5.118605184
2011,2,26,12.35385413
2011,2,27,12.42891927
2011,2,28,2.85279764
2011,3,1,12.3309802
2011,3,2,4.371175424
2011,3,3,9.231079704
2011,3,4,8.50040268
2011,3,5,3.381797496
2011,3,6,6.982024896
2011,3,7,3.6404984
2011,3,8,4.41692328
2011,3,9,10.86447146
2011,3,10,1.702335712
2011,3,11,9.85189744
2011,3,12,12.52073715
2011,3,13,8.334163992
2011,3,14,10.16246739
2011,3,15,4.215890448
2011,3,16,3.174643472
2011,3,17,11.85449373
2011,3,18,10.1563462
2011,3,19,7.689505824
2011,3,20,10.66859332
2011,3,21,5.396314
2011,3,22,14.52107826
2011,3,23,9.829023512
2011,3,24,10.57709761
2011,3,25,8.040346776
2011,3,26,7.402131968
2011,3,27,9.995906536
2011,3,28,13.07873213
2011,3,29,7.856388848
2011,3,30,7.942729872
2011,3,31,17.52239535
2011,4,1,16.65254175
2011,4,2,9.230757536
2011,4,3,18.09972041
2011,4,4,6.222997088
2011,4,5,11.05422842
2011,4,6,11.03135449
2011,4,7,13.82036286
2011,4,8,11.19791534
2011,4,9,8.857364824
2011,4,10,16.35679153
2011,4,11,8.690159632
2011,4,12,18.53690238
2011,4,13,8.74202868
2011,4,14,17.16801055
2011,4,15,9.506855512
2011,4,16,12.20436818
2011,4,17,15.12063291
2011,4,18,14.18280186
2011,4,19,21.20541993
2011,4,20,8.414061656
2011,4,21,14.33808684
2011,4,22,21.47571888
2011,4,23,21.424172
2011,4,24,12.35965315
2011,4,25,9.915364536
2011,4,26,17.56492153
2011,4,27,21.31463488
2011,4,28,6.729445184
2011,4,29,12.91764813
2011,4,30,21.09040595
2011,5,1,22.46477464
2011,5,2,16.4376557
2011,5,3,21.16482676
2011,5,4,22.56271371
2011,5,5,20.04368212
2011,5,6,11.55455532
2011,5,7,14.83261472
2011,5,8,12.00913437
2011,5,9,16.66156246
2011,5,10,20.900649
2011,5,11,23.23475616
2011,5,12,20.72893346
2011,5,13,21.90710183
2011,5,14,14.01591884
2011,5,15,9.386042512
2011,5,16,15.02849286
2011,5,17,20.5955559
2011,5,18,13.1937461
2011,5,19,23.39326282
2011,5,20,22.83623434
2011,5,21,17.90416443
2011,5,22,20.27918693
2011,5,23,12.73948922
2011,5,24,19.76726198
2011,5,25,16.40898274
2011,5,26,19.68671998
2011,5,27,10.93534842
2011,5,28,10.20692658
2011,5,29,9.26555168
2011,5,30,17.36356653
2011,5,31,13.27396594
2011,6,1,17.50403178
2011,6,2,12.30552893
2011,6,3,22.79628551
2011,6,4,18.78046139
2011,6,5,16.87999236
2011,6,6,13.10772725
2011,6,7,10.59964937
2011,6,8,23.94900262
2011,6,9,17.65673941
2011,6,10,17.35196848
2011,6,11,16.80557155
2011,6,12,23.37393274
2011,6,13,16.86323962
2011,6,14,24.2592504
2011,6,15,23.82239059
2011,6,16,22.36168088
2011,6,17,23.72445152
2011,6,18,8.627336872
2011,6,19,16.84004353
2011,6,20,23.74764762
2011,6,21,23.7759984
2011,6,22,23.31626466
2011,6,23,22.45929778
2011,6,24,23.97799774
2011,6,25,20.91160271
2011,6,26,24.11556347
2011,6,27,23.30434445
2011,6,28,22.07398486
2011,6,29,15.42153782
2011,6,30,23.11297666
2011,7,1,23.97187654
2011,7,2,24.0005495
2011,7,3,23.56336752
2011,7,4,23.45995159
2011,7,5,23.28179269
2011,7,6,23.5746434
2011,7,7,9.1737338
2011,7,8,24.02922245
2011,7,9,23.36813371
2011,7,10,22.19479786
2011,7,11,21.0788079
2011,7,12,21.75181686
2011,7,13,17.55880034
2011,7,14,20.61327514
2011,7,15,21.41031878
2011,7,16,19.4992182
2011,7,17,23.43127864
2011,7,18,23.08462587
2011,7,19,22.61039458
2011,7,20,23.03436766
2011,7,21,22.75794752
2011,7,22,23.01149374
2011,7,23,23.09203574
2011,7,24,21.64227974
2011,7,25,22.44769974
2011,7,26,22.35008283
2011,7,27,22.09653662
2011,7,28,22.39615286
2011,7,29,22.72959674
2011,7,30,17.71408531
2011,7,31,20.29690617
2011,8,1,20.96927078
2011,8,2,18.36422034
2011,8,3,22.05497694
2011,8,4,8.462064688
2011,8,5,21.44092474
2011,8,6,21.182546
2011,8,7,19.42254222
2011,8,8,21.20509776
2011,8,9,21.27468605
2011,8,10,21.36618176
2011,8,11,21.86103181
2011,8,12,21.65999898
2011,8,13,16.5926185
2011,8,14,19.60102329
2011,8,15,21.14775186
2011,8,16,20.7224901
2011,8,17,20.57622582
2011,8,18,20.4254512
2011,8,19,20.42899505
2011,8,20,18.27787931
2011,8,21,19.45701419
2011,8,22,19.893874
2011,8,23,19.64677114
2011,8,24,18.6776898
2011,8,25,18.95346561
2011,8,26,18.97408436
2011,8,27,8.517799752
2011,8,28,16.15543653
2011,8,29,18.55429946
2011,8,30,18.03045429
2011,8,31,18.08844453
2011,9,1,18.70958443
2011,9,2,17.69121138
2011,9,3,18.60004731
2011,9,4,18.57685122
2011,9,5,17.7363149
2011,9,6,17.23212198
2011,9,7,16.71665318
2011,9,8,16.99242899
2011,9,9,14.71695641
2011,9,10,16.40382806
2011,9,11,17.0355995
2011,9,12,14.68345094
2011,9,13,15.08583877
2011,9,14,15.51174486
2011,9,15,9.374766632
2011,9,16,15.06393134
2011,9,17,14.81457331
2011,9,18,15.25819865
2011,9,19,15.60936177
2011,9,20,15.64351158
2011,9,21,15.66123082
2011,9,22,15.54009565
2011,9,23,15.38513284
2011,9,24,15.17217979
2011,9,25,10.30067746
2011,9,26,14.46502103
2011,9,27,14.38415686
2011,9,28,14.25206798
2011,9,29,14.07358691
2011,9,30,12.77943806
2011,10,1,11.05455058
2011,10,2,13.10740508
2011,10,3,12.3480551
2011,10,4,2.180110856
2011,10,5,1.376301696
2011,10,6,1.921409952
2011,10,7,3.5116312
2011,10,8,12.9923911
2011,10,9,12.28491018
2011,10,10,2.94622636
2011,10,11,9.022637008
2011,10,12,11.3876723
2011,10,13,11.93406922
2011,10,14,11.63541949
2011,10,15,9.449509608
2011,10,16,1.052522856
2011,10,17,11.61770025
2011,10,18,11.58934946
2011,10,19,9.415037632
2011,10,20,10.58837349
2011,10,21,9.840943728
2011,10,22,10.16826642
2011,10,23,10.45016342
2011,10,24,5.728469208
2011,10,25,10.32967258
2011,10,26,10.40989242
2011,10,27,9.63926656
2011,10,28,8.710134048
2011,10,29,8.952404384
2011,10,30,9.645065584
2011,10,31,8.2475008
2011,11,1,9.756213544
2011,11,2,9.579987648
2011,11,3,5.975572064
2011,11,4,1.639190784
2011,11,5,6.838337968
2011,11,6,4.0029374
2011,11,7,8.103813872
2011,11,8,8.1669588
2011,11,9,7.798720776
2011,11,10,7.528421824
2011,11,11,5.618932088
2011,11,12,8.403107944
2011,11,13,6.096385064
2011,11,14,7.6837068
2011,11,15,7.873463752
2011,11,16,6.145032432
2011,11,17,2.263874536
2011,11,18,2.749059544
2011,11,19,5.187871304
2011,11,20,7.051291016
2011,11,21,4.865703304
2011,11,22,1.029648928
2011,11,23,1.455232856
2011,11,24,3.002283592
2011,11,25,6.56256216
2011,11,26,7.051291016
2011,11,27,5.854759064
2011,11,28,2.795129568
2011,11,29,4.071881352
2011,11,30,6.05031504
2011,12,1,6.832538944
2011,12,2,6.827062088
2011,12,3,5.55578716
2011,12,4,6.217198064
2011,12,5,6.349609112
2011,12,6,6.303539088
2011,12,7,6.139233408
2011,12,8,6.186269936
2011,12,9,6.084787016
2011,12,10,6.07931016
2011,12,11,5.388904136
2011,12,12,5.630530136
2011,12,13,5.713005144
2011,12,14,5.39309232
2011,12,15,2.40981664
2011,12,16,5.630530136
2011,12,17,5.768740208
2011,12,18,5.561586184
2011,12,19,5.803212184
2011,12,20,5.193670328
2011,12,21,5.900829088
2011,12,22,6.11958116
2011,12,23,4.785161304
2011,12,24,5.360231184
2011,12,25,5.18207228
2011,12,26,4.253906272
2011,12,27,4.982972456
2011,12,28,0.868564928
2011,12,29,3.8821244
2011,12,30,0.891438856
2011,12,31,6.33221204
2012,1,1,5.866357112
2012,1,2,3.341526496
2012,1,3,6.021642088
2012,1,4,6.090908208
2012,1,5,4.560932376
2012,1,6,4.2848344
2012,1,7,6.384081088
2012,1,8,5.446572208
2012,1,9,6.418553064
2012,1,10,2.507755712
2012,1,11,6.504894088
2012,1,12,6.78646892
2012,1,13,6.596711968
2012,1,14,4.555133352
2012,1,15,4.81963328
2012,1,16,6.114426472
2012,1,17,2.902089344
2012,1,18,0.922044816
2012,1,19,0.511924952
2012,1,20,3.422068496
2012,1,21,2.081849616
2012,1,22,3.686568424
2012,1,23,2.093447664
2012,1,24,4.180774136
2012,1,25,4.30738616
2012,1,26,3.4794144
2012,1,27,8.0542
2012,1,28,7.7964656
2012,1,29,6.0245416
2012,1,30,8.376368
2012,1,31,7.7964656
2012,2,1,2.1907424
2012,2,2,9.020704
2012,2,3,9.0851376
2012,2,4,9.1495712
2012,2,5,9.181788
2012,2,6,9.4395224
2012,2,7,8.6341024
2012,2,8,4.5425688
2012,2,9,2.5451272
2012,2,10,7.409864
2012,2,11,2.9639456
2012,2,12,8.85962
2012,2,13,10.2127256
2012,2,14,7.3132136
2012,2,15,8.376368
2012,2,16,8.1186336
2012,2,17,9.2462216
2012,2,18,5.69593024
2012,2,19,9.58127632
2012,2,20,3.3666556
2012,2,21,2.20362912
2012,2,22,1.86535272
2012,2,23,11.598048
2012,2,24,11.9524328
2012,2,25,5.2191216
2012,2,26,8.6018856
2012,2,27,11.0503624
2012,2,28,11.8235656
2012,2,29,7.4742976
2012,3,1,5.5412896
2012,3,2,11.1470128
2012,3,3,6.604444
2012,3,4,13.4344056
2012,3,5,9.5361728
2012,3,6,10.5671104
2012,3,7,13.9176576
2012,3,8,14.2076088
2012,3,9,14.5297768
2012,3,10,11.8718908
2012,3,11,5.23845168
2012,3,12,4.72298288
2012,3,13,2.60633912
2012,3,14,4.61988912
2012,3,15,6.1534088
2012,3,16,5.9278912
2012,3,17,6.7977448
2012,3,18,3.1250296
2012,3,19,14.7230776
2012,3,20,3.4794144
2012,3,21,0
2012,3,22,11.7269152
2012,3,23,11.8235656
2012,3,24,11.7913488
2012,3,25,10.8570616
2012,3,26,7.1843464
2012,3,27,12.2746008
2012,3,28,8.537452
2012,3,29,7.2809968
2012,3,30,4.2848344
2012,3,31,15.8184488
2012,4,1,13.62126304
2012,4,2,18.12839336
2012,4,3,14.739186
2012,4,4,11.8557824
2012,4,5,17.7514568
2012,4,6,15.2707632
2012,4,7,17.1071208
2012,4,8,17.558156
2012,4,9,12.9189368
2012,4,10,16.4950016
2012,4,11,7.4420808
2012,4,12,16.8816032
2012,4,13,13.6277064
2012,4,14,14.84550144
2012,4,15,19.36874016
2012,4,16,7.7964656
2012,4,17,15.0774624
2012,4,18,13.9820912
2012,4,19,12.3068176
2012,4,20,19.9099824
2012,4,21,20.6509688
2012,4,22,20.1677168
2012,4,23,14.8519448
2012,4,24,16.430568
2012,4,25,16.0117496
2012,4,26,2.2229592
2012,4,27,17.53238256
2012,4,28,17.84166384
2012,4,29,21.0053536
2012,4,30,7.7964656
2012,5,1,20.7154024
2012,5,2,17.8158904
2012,5,3,9.503956
2012,5,4,10.2449424
2012,5,5,19.2978632
2012,5,6,22.390676
2012,5,7,22.4551096
2012,5,8,22.33590744
2012,5,9,22.25214376
2012,5,10,22.8417112
2012,5,11,22.6161936
2012,5,12,22.7772776
2012,5,13,23.0672288
2012,5,14,21.0375704
2012,5,15,12.6612024
2012,5,16,21.3919552
2012,5,17,13.9498744
2012,5,18,22.94802664
2012,5,19,21.70445816
2012,5,20,21.6496896
2012,5,21,13.4666224
2012,5,22,17.6870232
2012,5,23,17.4615056
2012,5,24,20.5865352
2012,5,25,14.2720424
2012,5,26,5.3479888
2012,5,27,14.980812
2012,5,28,21.4886056
2012,5,29,22.2134836
2012,5,30,22.2779172
2012,5,31,21.1986544
2012,6,1,22.7772776
2012,6,2,20.8120528
2012,6,3,21.7785568
2012,6,4,20.0066328
2012,6,5,4.8647368
2012,6,6,23.3249632
2012,6,7,18.4280096
2012,6,8,18.25403888
2012,6,9,12.48078832
2012,6,10,23.0672288
2012,6,11,23.3893968
2012,6,12,18.9112616
2012,6,13,23.0672288
2012,6,14,22.6806272
2012,6,15,22.9061448
2012,6,16,19.5233808
2012,6,17,20.60586528
2012,6,18,22.56464672
2012,6,19,23.5504808
2012,6,20,23.518264
2012,6,21,21.0697872
2012,6,22,22.3262424
2012,6,23,22.6484104
2012,6,24,22.9383616
2012,6,25,23.196096
2012,6,26,21.38551184
2012,6,27,20.72184576
2012,6,28,23.0994456
2012,6,29,20.2321504
2012,6,30,22.8094944
2012,7,1,20.296584
2012,7,2,22.5839768
2012,7,3,23.3249632
2012,7,4,23.20704971
2012,7,5,21.44543509
2012,7,6,20.6509688
2012,7,7,21.0697872
2012,7,8,18.1380584
2012,7,9,18.2991424
2012,7,10,20.9731368
2012,7,11,19.5555976
2012,7,12,21.1986544
2012,7,13,11.7269152
